dbc_Message,dbc_Signal,dbc_Sig_Receiver,dbc_InitialValue,dbc_Factor,dbc_Offset,dbc_Minimum,dbc_Maximum,dbc_Unit,dbc_ValueTable,dbc_Multiplex/Group,dbc_Startbit,dbc_Length [bit],dbc_ByteOrder,dbc_ValueType,dbc_GenSigCycleTime,dbc_GenSigSendType,dbc_FlexKomSigName(Packet Name),dbc_GenSigStartValue,dbc_GenSigSNA,Total length
NR_RL_Det_Container_177_180,NR_RL_Det_178_AngleSeperation,NR_4,,1,0,0,1,Unit_None,,,244,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_177_180,NR_RL_Det_179_Range,NR_4,,0.012,0,0,195,Unit_Meter,,,246,14,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_177_180,NR_RL_Det_179_RangeSD,NR_4,,0.016,0,0,0.992,Unit_Meter,,,260,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_177_180,NR_RL_Det_179_RelSpeed,NR_4,,0.025,-130,-130,213,Unit_MeterPerSecon,,,266,14,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_177_180,NR_RL_Det_179_RelSpeedSD,NR_4,,0.03125,0,0,0.9375,Unit_MeterPerSecon,,,280,5,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_177_180,NR_RL_Det_179_AzimuthAngle,NR_4,,0.002,0,0,6.284,Unit_Radia,,,285,12,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_177_180,NR_RL_Det_179_AzimuthAngleSD,NR_4,,0.0035,0,0,0.1995,Unit_Radia,,,297,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_177_180,NR_RL_Det_179_QualityAngle,NR_4,,1,0,0,3,Unit_None,,,303,2,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_177_180,NR_RL_Det_179_ElevationAngle,NR_4,,0.0031,-0.3906,-0.3906,0.3906,Unit_Radia,,,305,8,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_177_180,NR_RL_Det_179_ElevationAngleSD,NR_4,,0.0035,0,0,0.1995,Unit_Radia,,,313,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_177_180,NR_RL_Det_179_COInfo,NR_4,,1,0,0,3,Unit_None,,,325,2,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_177_180,NR_RL_Det_179_RLevel,NR_4,,1,0,0,1,Unit_None,,,327,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_177_180,NR_RL_Det_179_PInfo,NR_4,,1,0,0,1,Unit_None,,,328,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_177_180,NR_RL_Det_179_SignalNoiseRatio,NR_4,,0.5,0,0,63,Unit_DeziBel,,,329,7,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_177_180,NR_RL_Det_179_StatQuality,NR_4,,1,0,0,15,Unit_None,,,336,4,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_177_180,NR_RL_Det_179_MatchingCounter,NR_4,,1,0,0,7,Unit_None,,,340,3,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_177_180,NR_RL_Det_179_TargetAssocType,NR_4,,1,0,0,7,Unit_None,,,343,3,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_177_180,NR_RL_Det_179_RaSpBePe,NR_4,,0.25,0,0,15,Unit_Meter,,,346,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_177_180,NR_RL_Det_179_RaSpInFrOfPe,NR_4,,0.25,0,0,15,Unit_Meter,,,352,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_177_180,NR_RL_Det_179_SpSp,NR_4,,0.05,0,0,15,Unit_MeterPerSecon,,,358,9,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_177_180,NR_RL_Det_179_AngleSeperation,NR_4,,1,0,0,1,Unit_None,,,367,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_177_180,NR_RL_Det_180_Range,NR_4,,0.012,0,0,195,Unit_Meter,,,369,14,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_177_180,NR_RL_Det_180_RangeSD,NR_4,,0.016,0,0,0.992,Unit_Meter,,,383,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_177_180,NR_RL_Det_180_RelSpeed,NR_4,,0.025,-130,-130,213,Unit_MeterPerSecon,,,389,14,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_177_180,NR_RL_Det_180_RelSpeedSD,NR_4,,0.03125,0,0,0.9375,Unit_MeterPerSecon,,,403,5,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_177_180,NR_RL_Det_180_AzimuthAngle,NR_4,,0.002,0,0,6.284,Unit_Radia,,,408,12,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_177_180,NR_RL_Det_180_AzimuthAngleSD,NR_4,,0.0035,0,0,0.1995,Unit_Radia,,,420,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_177_180,NR_RL_Det_180_QualityAngle,NR_4,,1,0,0,3,Unit_None,,,426,2,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_177_180,NR_RL_Det_180_ElevationAngle,NR_4,,0.0031,-0.3906,-0.3906,0.3906,Unit_Radia,,,428,8,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_177_180,NR_RL_Det_180_ElevationAngleSD,NR_4,,0.0035,0,0,0.1995,Unit_Radia,,,436,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_177_180,NR_RL_Det_180_COInfo,NR_4,,1,0,0,3,Unit_None,,,448,2,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_177_180,NR_RL_Det_180_RLevel,NR_4,,1,0,0,1,Unit_None,,,450,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_177_180,NR_RL_Det_180_PInfo,NR_4,,1,0,0,1,Unit_None,,,451,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_177_180,NR_RL_Det_180_SignalNoiseRatio,NR_4,,0.5,0,0,63,Unit_DeziBel,,,452,7,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_177_180,NR_RL_Det_180_StatQuality,NR_4,,1,0,0,15,Unit_None,,,459,4,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_177_180,NR_RL_Det_180_MatchingCounter,NR_4,,1,0,0,7,Unit_None,,,463,3,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_177_180,NR_RL_Det_180_TargetAssocType,NR_4,,1,0,0,7,Unit_None,,,466,3,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_177_180,NR_RL_Det_180_RaSpBePe,NR_4,,0.25,0,0,15,Unit_Meter,,,469,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_177_180,NR_RL_Det_180_RaSpInFrOfPe,NR_4,,0.25,0,0,15,Unit_Meter,,,475,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_177_180,NR_RL_Det_180_SpSp,NR_4,,0.05,0,0,15,Unit_MeterPerSecon,,,481,9,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_177_180,NR_RL_Det_180_AngleSeperation,NR_4,,1,0,0,1,Unit_None,,,490,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_177_180,NR_RL_Det_177_RCS,NR_4,,1,-33,-33,30,Unit_DeziBel,,,73,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_177_180,NR_RL_Det_177_PotSpPeInfo,NR_4,,1,0,0,1,Unit_None,,,122,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_177_180,NR_RL_Det_178_RCS,NR_4,,1,-33,-33,30,Unit_DeziBel,,,196,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_177_180,NR_RL_Det_178_PotSpPeInfo,NR_4,,1,0,0,1,Unit_None,,,245,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_177_180,NR_RL_Det_179_RCS,NR_4,,1,-33,-33,30,Unit_DeziBel,,,319,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_177_180,NR_RL_Det_179_PotSpPeInfo,NR_4,,1,0,0,1,Unit_None,,,368,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_177_180,NR_RL_Det_180_RCS,NR_4,,1,-33,-33,30,Unit_DeziBel,,,442,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_177_180,NR_RL_Det_180_PotSpPeInfo,NR_4,,1,0,0,1,Unit_None,,,491,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_181_Range,NR_4,,0.012,0,0,195,Unit_Meter,,,0,14,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_181_RangeSD,NR_4,,0.016,0,0,0.992,Unit_Meter,,,14,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_181_RelSpeed,NR_4,,0.025,-130,-130,213,Unit_MeterPerSecon,,,20,14,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_181_RelSpeedSD,NR_4,,0.03125,0,0,0.9375,Unit_MeterPerSecon,,,34,5,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_181_AzimuthAngle,NR_4,,0.002,0,0,6.284,Unit_Radia,,,39,12,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_181_AzimuthAngleSD,NR_4,,0.0035,0,0,0.1995,Unit_Radia,,,51,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_181_QualityAngle,NR_4,,1,0,0,3,Unit_None,,,57,2,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_181_ElevationAngle,NR_4,,0.0031,-0.3906,-0.3906,0.3906,Unit_Radia,,,59,8,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_181_ElevationAngleSD,NR_4,,0.0035,0,0,0.1995,Unit_Radia,,,67,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_181_COInfo,NR_4,,1,0,0,3,Unit_None,,,79,2,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_181_RLevel,NR_4,,1,0,0,1,Unit_None,,,81,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_181_PInfo,NR_4,,1,0,0,1,Unit_None,,,82,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_181_SignalNoiseRatio,NR_4,,0.5,0,0,63,Unit_DeziBel,,,83,7,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_181_StatQuality,NR_4,,1,0,0,15,Unit_None,,,90,4,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_181_MatchingCounter,NR_4,,1,0,0,7,Unit_None,,,94,3,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_181_TargetAssocType,NR_4,,1,0,0,7,Unit_None,,,97,3,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_181_RaSpBePe,NR_4,,0.25,0,0,15,Unit_Meter,,,100,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_181_RaSpInFrOfPe,NR_4,,0.25,0,0,15,Unit_Meter,,,106,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_181_SpSp,NR_4,,0.05,0,0,15,Unit_MeterPerSecon,,,112,9,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_181_AngleSeperation,NR_4,,1,0,0,1,Unit_None,,,121,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_182_Range,NR_4,,0.012,0,0,195,Unit_Meter,,,123,14,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_182_RangeSD,NR_4,,0.016,0,0,0.992,Unit_Meter,,,137,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_182_RelSpeed,NR_4,,0.025,-130,-130,213,Unit_MeterPerSecon,,,143,14,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_182_RelSpeedSD,NR_4,,0.03125,0,0,0.9375,Unit_MeterPerSecon,,,157,5,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_182_AzimuthAngle,NR_4,,0.002,0,0,6.284,Unit_Radia,,,162,12,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_182_AzimuthAngleSD,NR_4,,0.0035,0,0,0.1995,Unit_Radia,,,174,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_182_QualityAngle,NR_4,,1,0,0,3,Unit_None,,,180,2,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_182_ElevationAngle,NR_4,,0.0031,-0.3906,-0.3906,0.3906,Unit_Radia,,,182,8,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_182_ElevationAngleSD,NR_4,,0.0035,0,0,0.1995,Unit_Radia,,,190,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_182_COInfo,NR_4,,1,0,0,3,Unit_None,,,202,2,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_182_RLevel,NR_4,,1,0,0,1,Unit_None,,,204,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_182_PInfo,NR_4,,1,0,0,1,Unit_None,,,205,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_182_SignalNoiseRatio,NR_4,,0.5,0,0,63,Unit_DeziBel,,,206,7,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_182_StatQuality,NR_4,,1,0,0,15,Unit_None,,,213,4,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_182_MatchingCounter,NR_4,,1,0,0,7,Unit_None,,,217,3,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_182_TargetAssocType,NR_4,,1,0,0,7,Unit_None,,,220,3,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_182_RaSpBePe,NR_4,,0.25,0,0,15,Unit_Meter,,,223,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_182_RaSpInFrOfPe,NR_4,,0.25,0,0,15,Unit_Meter,,,229,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_182_SpSp,NR_4,,0.05,0,0,15,Unit_MeterPerSecon,,,235,9,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_182_AngleSeperation,NR_4,,1,0,0,1,Unit_None,,,244,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_183_Range,NR_4,,0.012,0,0,195,Unit_Meter,,,246,14,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_183_RangeSD,NR_4,,0.016,0,0,0.992,Unit_Meter,,,260,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_183_RelSpeed,NR_4,,0.025,-130,-130,213,Unit_MeterPerSecon,,,266,14,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_183_RelSpeedSD,NR_4,,0.03125,0,0,0.9375,Unit_MeterPerSecon,,,280,5,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_183_AzimuthAngle,NR_4,,0.002,0,0,6.284,Unit_Radia,,,285,12,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_183_AzimuthAngleSD,NR_4,,0.0035,0,0,0.1995,Unit_Radia,,,297,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_183_QualityAngle,NR_4,,1,0,0,3,Unit_None,,,303,2,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_183_ElevationAngle,NR_4,,0.0031,-0.3906,-0.3906,0.3906,Unit_Radia,,,305,8,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_183_ElevationAngleSD,NR_4,,0.0035,0,0,0.1995,Unit_Radia,,,313,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_183_COInfo,NR_4,,1,0,0,3,Unit_None,,,325,2,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_183_RLevel,NR_4,,1,0,0,1,Unit_None,,,327,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_183_PInfo,NR_4,,1,0,0,1,Unit_None,,,328,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_183_SignalNoiseRatio,NR_4,,0.5,0,0,63,Unit_DeziBel,,,329,7,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_183_StatQuality,NR_4,,1,0,0,15,Unit_None,,,336,4,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_183_MatchingCounter,NR_4,,1,0,0,7,Unit_None,,,340,3,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_183_TargetAssocType,NR_4,,1,0,0,7,Unit_None,,,343,3,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_183_RaSpBePe,NR_4,,0.25,0,0,15,Unit_Meter,,,346,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_183_RaSpInFrOfPe,NR_4,,0.25,0,0,15,Unit_Meter,,,352,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_183_SpSp,NR_4,,0.05,0,0,15,Unit_MeterPerSecon,,,358,9,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_183_AngleSeperation,NR_4,,1,0,0,1,Unit_None,,,367,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_184_Range,NR_4,,0.012,0,0,195,Unit_Meter,,,369,14,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_184_RangeSD,NR_4,,0.016,0,0,0.992,Unit_Meter,,,383,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_184_RelSpeed,NR_4,,0.025,-130,-130,213,Unit_MeterPerSecon,,,389,14,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_184_RelSpeedSD,NR_4,,0.03125,0,0,0.9375,Unit_MeterPerSecon,,,403,5,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_184_AzimuthAngle,NR_4,,0.002,0,0,6.284,Unit_Radia,,,408,12,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_184_AzimuthAngleSD,NR_4,,0.0035,0,0,0.1995,Unit_Radia,,,420,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_184_QualityAngle,NR_4,,1,0,0,3,Unit_None,,,426,2,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_184_ElevationAngle,NR_4,,0.0031,-0.3906,-0.3906,0.3906,Unit_Radia,,,428,8,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_184_ElevationAngleSD,NR_4,,0.0035,0,0,0.1995,Unit_Radia,,,436,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_184_COInfo,NR_4,,1,0,0,3,Unit_None,,,448,2,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_184_RLevel,NR_4,,1,0,0,1,Unit_None,,,450,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_184_PInfo,NR_4,,1,0,0,1,Unit_None,,,451,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_184_SignalNoiseRatio,NR_4,,0.5,0,0,63,Unit_DeziBel,,,452,7,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_184_StatQuality,NR_4,,1,0,0,15,Unit_None,,,459,4,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_184_MatchingCounter,NR_4,,1,0,0,7,Unit_None,,,463,3,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_184_TargetAssocType,NR_4,,1,0,0,7,Unit_None,,,466,3,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_184_RaSpBePe,NR_4,,0.25,0,0,15,Unit_Meter,,,469,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_184_RaSpInFrOfPe,NR_4,,0.25,0,0,15,Unit_Meter,,,475,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_184_SpSp,NR_4,,0.05,0,0,15,Unit_MeterPerSecon,,,481,9,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_184_AngleSeperation,NR_4,,1,0,0,1,Unit_None,,,490,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_181_RCS,NR_4,,1,-33,-33,30,Unit_DeziBel,,,73,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_181_PotSpPeInfo,NR_4,,1,0,0,1,Unit_None,,,122,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_182_RCS,NR_4,,1,-33,-33,30,Unit_DeziBel,,,196,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_182_PotSpPeInfo,NR_4,,1,0,0,1,Unit_None,,,245,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_183_RCS,NR_4,,1,-33,-33,30,Unit_DeziBel,,,319,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_183_PotSpPeInfo,NR_4,,1,0,0,1,Unit_None,,,368,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_184_RCS,NR_4,,1,-33,-33,30,Unit_DeziBel,,,442,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_181_184,NR_RL_Det_184_PotSpPeInfo,NR_4,,1,0,0,1,Unit_None,,,491,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_185_188,NR_RL_Det_185_Range,NR_4,,0.012,0,0,195,Unit_Meter,,,0,14,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_185_188,NR_RL_Det_185_RangeSD,NR_4,,0.016,0,0,0.992,Unit_Meter,,,14,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_185_188,NR_RL_Det_185_RelSpeed,NR_4,,0.025,-130,-130,213,Unit_MeterPerSecon,,,20,14,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_185_188,NR_RL_Det_185_RelSpeedSD,NR_4,,0.03125,0,0,0.9375,Unit_MeterPerSecon,,,34,5,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_185_188,NR_RL_Det_185_AzimuthAngle,NR_4,,0.002,0,0,6.284,Unit_Radia,,,39,12,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_185_188,NR_RL_Det_185_AzimuthAngleSD,NR_4,,0.0035,0,0,0.1995,Unit_Radia,,,51,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_185_188,NR_RL_Det_185_QualityAngle,NR_4,,1,0,0,3,Unit_None,,,57,2,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_185_188,NR_RL_Det_185_ElevationAngle,NR_4,,0.0031,-0.3906,-0.3906,0.3906,Unit_Radia,,,59,8,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_185_188,NR_RL_Det_185_ElevationAngleSD,NR_4,,0.0035,0,0,0.1995,Unit_Radia,,,67,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_185_188,NR_RL_Det_185_COInfo,NR_4,,1,0,0,3,Unit_None,,,79,2,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_185_188,NR_RL_Det_185_RLevel,NR_4,,1,0,0,1,Unit_None,,,81,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_185_188,NR_RL_Det_185_PInfo,NR_4,,1,0,0,1,Unit_None,,,82,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_185_188,NR_RL_Det_185_SignalNoiseRatio,NR_4,,0.5,0,0,63,Unit_DeziBel,,,83,7,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_185_188,NR_RL_Det_185_StatQuality,NR_4,,1,0,0,15,Unit_None,,,90,4,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_185_188,NR_RL_Det_185_MatchingCounter,NR_4,,1,0,0,7,Unit_None,,,94,3,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_185_188,NR_RL_Det_185_TargetAssocType,NR_4,,1,0,0,7,Unit_None,,,97,3,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_185_188,NR_RL_Det_185_RaSpBePe,NR_4,,0.25,0,0,15,Unit_Meter,,,100,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_185_188,NR_RL_Det_185_RaSpInFrOfPe,NR_4,,0.25,0,0,15,Unit_Meter,,,106,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_185_188,NR_RL_Det_185_SpSp,NR_4,,0.05,0,0,15,Unit_MeterPerSecon,,,112,9,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_185_188,NR_RL_Det_185_AngleSeperation,NR_4,,1,0,0,1,Unit_None,,,121,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_185_188,NR_RL_Det_186_Range,NR_4,,0.012,0,0,195,Unit_Meter,,,123,14,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_185_188,NR_RL_Det_186_RangeSD,NR_4,,0.016,0,0,0.992,Unit_Meter,,,137,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_185_188,NR_RL_Det_186_RelSpeed,NR_4,,0.025,-130,-130,213,Unit_MeterPerSecon,,,143,14,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_185_188,NR_RL_Det_186_RelSpeedSD,NR_4,,0.03125,0,0,0.9375,Unit_MeterPerSecon,,,157,5,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_185_188,NR_RL_Det_186_AzimuthAngle,NR_4,,0.002,0,0,6.284,Unit_Radia,,,162,12,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_185_188,NR_RL_Det_186_AzimuthAngleSD,NR_4,,0.0035,0,0,0.1995,Unit_Radia,,,174,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_185_188,NR_RL_Det_186_QualityAngle,NR_4,,1,0,0,3,Unit_None,,,180,2,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_185_188,NR_RL_Det_186_ElevationAngle,NR_4,,0.0031,-0.3906,-0.3906,0.3906,Unit_Radia,,,182,8,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_185_188,NR_RL_Det_186_ElevationAngleSD,NR_4,,0.0035,0,0,0.1995,Unit_Radia,,,190,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_185_188,NR_RL_Det_186_COInfo,NR_4,,1,0,0,3,Unit_None,,,202,2,Intel,Unsigned,,,,,,512
